NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N,D6C,D6N
6,Município,45,Pessoas,6874,2202802,Conceição do Canindé - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2202851,Coronel José Dias - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,21539,2202901,Corrente - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4831,2203008,Cristalândia do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8518,2203107,Cristino Castro - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10491,2203206,Curimatá - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2203230,Currais - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2203255,Curralinhos - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2203271,Curral Novo do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10436,2203305,Demerval Lobão - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2203354,Dirceu Arcoverde - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4258,2203404,Dom Expedito Lopes - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3692,2203420,Domingos Mourão - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2203453,Dom Inocêncio - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16838,2203503,Elesbão Veloso - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6521,2203602,Eliseu Martins - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,29110,2203701,Esperantina - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2203750,Fartura do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4671,2203800,Flores do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2203859,Floresta do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,43129,2203909,Floriano - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5029,2204006,Francinópolis - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4498,2204105,Francisco Ayres - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2204154,Francisco Macedo - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4917,2204204,Francisco Santos - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14429,2204303,Fronteiras - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2204352,Geminiano - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8697,2204402,Gilbués - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8586,2204501,Guadalupe - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2204550,Guaribas - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2881,2204600,Hugo Napoleão - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2204659,Ilha Grande - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11166,2204709,Inhuma - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6273,2204808,Ipiranga do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6936,2204907,Isaías Coelho - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13370,2205003,Itainópolis - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10225,2205102,Itaueira - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205151,Jacobina do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24679,2205201,Jaicós - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205250,Jardim do Mulato - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205276,Jatobá do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7863,2205300,Jerumenha - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205359,João Costa - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14022,2205409,Joaquim Pires - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205458,Joca Marques - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25369,2205508,José de Freitas - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205516,Juazeiro do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205524,Júlio Borges - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205532,Jurema - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205540,Lagoinha do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205557,Lagoa Alegre - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205565,Lagoa do Barro do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205573,Lagoa de São Francisco - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205581,Lagoa do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205599,Lagoa do Sítio - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5928,2205607,Landri Sales - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25626,2205706,Luís Correia - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,34268,2205805,Luzilândia - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205854,Madeiro - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5679,2205904,Manoel Emídio - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2205953,Marcolândia - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3187,2206001,Marcos Parente - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206050,Massapê do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10801,2206100,Matias Olímpio - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26636,2206209,Miguel Alves - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1481,2206308,Miguel Leão - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206357,Milton Brandão - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9929,2206407,Monsenhor Gil - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4640,2206506,Monsenhor Hipólito - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7960,2206605,Monte Alegre do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206654,Morro Cabeça no Tempo - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206670,Morro do Chapéu do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206696,Murici dos Portelas - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7500,2206704,Nazaré do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206720,Nazária - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206753,Nossa Senhora de Nazaré - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5528,2206803,Nossa Senhora dos Remédios - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7287,2206902,Novo Oriente do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2206951,Novo Santo Antônio - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,47319,2207009,Oeiras - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207108,Olho D'Água do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15742,2207207,Padre Marcos - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4789,2207306,Paes Landim - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207355,Pajeú do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4314,2207405,Palmeira do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12578,2207504,Palmeirais - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207553,Paquetá - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10663,2207603,Parnaguá - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,102174,2207702,Parnaíba - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207751,Passagem Franca do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207777,Patos do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207793,Pau D'Arco do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,32874,2207801,Paulistana - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207850,Pavussu - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,38816,2207900,Pedro II - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207934,Pedro Laurentino - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207959,Nova Santa Rita - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,71018,2208007,Picos - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9463,2208106,Pimenteiras - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19828,2208205,Pio IX - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,29404,2208304,Piracuruca - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,55095,2208403,Piripiri - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12403,2208502,Porto - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208551,Porto Alegre do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2130,2208601,Prata do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208650,Queimada Nova - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5331,2208700,Redenção do Gurguéia - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16950,2208809,Regeneração - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208858,Riacho Frio - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208874,Ribeira do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9933,2208908,Ribeiro Gonçalves - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9310,2209005,Rio Grande do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9435,2209104,Santa Cruz do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209153,Santa Cruz dos Milagres - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4657,2209203,Santa Filomena - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4269,2209302,Santa Luz - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209351,Santana do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209377,Santa Rosa do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5607,2209401,Santo Antônio de Lisboa - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209450,Santo Antônio dos Milagres - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5519,2209500,Santo Inácio do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209559,São Braz do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5705,2209609,São Félix do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209658,São Francisco de Assis do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6844,2209708,São Francisco do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209757,São Gonçalo do Gurguéia - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4227,2209807,São Gonçalo do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209856,São João da Canabrava - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209872,São João da Fronteira - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7784,2209906,São João da Serra - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209955,São João da Varjota - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209971,São João do Arraial - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,34545,2210003,São João do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210052,São José do Divino - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5547,2210102,São José do Peixe - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5612,2210201,São José do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7993,2210300,São Julião - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210359,São Lourenço do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210375,São Luis do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210383,São Miguel da Baixa Grande - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210391,São Miguel do Fidalgo - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24184,2210409,São Miguel do Tapuio - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10699,2210508,São Pedro do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,57713,2210607,São Raimundo Nonato - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210623,Sebastião Barros - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210631,Sebastião Leal - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210656,Sigefredo Pacheco - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18193,2210706,Simões - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11546,2210805,Simplício Mendes - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4795,2210904,Socorro do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210938,Sussuapara - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210953,Tamboril do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210979,Tanque do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,377771,2211001,Teresina - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,41560,2211100,União - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14543,2211209,Uruçuí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18724,2211308,Valença do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211357,Várzea Branca - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7152,2211407,Várzea Grande - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211506,Vera Mendes - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211605,Vila Nova do Piauí - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211704,Wall Ferraz - PI,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6542,2300101,Abaiara - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2300150,Acarape - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,71897,2300200,Acaraú - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,52047,2300309,Acopiara - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15548,2300408,Aiuaba - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9336,2300507,Alcântaras - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4422,2300606,Altaneira - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12950,2300705,Alto Santo - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2300754,Amontada - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5463,2300804,Antonina do Norte - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9234,2300903,Apuiarés - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,45112,2301000,Aquiraz - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,61145,2301109,Aracati - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,35257,2301208,Aracoiaba - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2301257,Ararendá - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14858,2301307,Araripe - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12433,2301406,Aratuba - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7023,2301505,Arneiroz - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,29569,2301604,Assaré - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25060,2301703,Aurora - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5299,2301802,Baixio - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2301851,Banabuiú - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,30955,2301901,Barbalha - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2301950,Barreira - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19023,2302008,Barro - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2302057,Barroquinha - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24450,2302107,Baturité - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,35466,2302206,Beberibe - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,21871,2302305,Bela Cruz - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,46562,2302404,Boa Viagem - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26501,2302503,Brejo Santo - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,46004,2302602,Camocim - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,32121,2302701,Campos Sales - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,58178,2302800,Canindé - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15149,2302909,Capistrano - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11903,2303006,Caridade - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18319,2303105,Cariré - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,23530,2303204,Caririaçu - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18152,2303303,Cariús - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11219,2303402,Carnaubal - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,47677,2303501,Cascavel - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8924,2303600,Catarina - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2303659,Catunda - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,94106,2303709,Caucaia - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,21753,2303808,Cedro - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8563,2303907,Chaval - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2303931,Choró - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2303956,Chorozinho - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17325,2304004,Coreaú - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,65869,2304103,Crateús - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,80675,2304202,Crato - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304236,Croatá - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304251,Cruz - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304269,Deputado Irapuan Pinheiro - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304277,Ereré - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304285,Eusébio - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17362,2304301,Farias Brito - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304350,Forquilha - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1307608,2304400,Fortaleza - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304459,Fortim - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9176,2304509,Frecheirinha - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4753,2304608,General Sampaio - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304657,Graça - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,39653,2304707,Granja - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4406,2304806,Granjeiro - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7237,2304905,Groaíras - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304954,Guaiúba - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,36972,2305001,Guaraciaba do Norte - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5423,2305100,Guaramiranga - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17679,2305209,Hidrolândia - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2305233,Horizonte - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2305266,Ibaretama - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16903,2305308,Ibiapina - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2305332,Ibicuitinga - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2305357,Icapuí - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,53342,2305407,Icó - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,82946,2305506,Iguatu - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,43842,2305605,Independência - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2305654,Ipaporanga - CE,1980,1980,93,População residente,0,Total,0,Total,0,Total
