NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,45,Pessoas,16396,1300029,Alvarães - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,11934,1300060,Amaturá - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,14292,1300086,Anamã - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,21937,1300102,Anori - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,22739,1300144,Apuí - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20868,1300201,Atalaia do Norte - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,41005,1300300,Autazes - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,27772,1300409,Barcelos - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32919,1300508,Barreirinha - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,44873,1300607,Benjamin Constant - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20503,1300631,Beruri - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20040,1300680,Boa Vista do Ramos - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,34958,1300706,Boca do Acre - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,42328,1300805,Borba - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,13482,1300839,Caapiranga - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,15981,1300904,Canutama - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,28719,1301001,Carauari - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,38820,1301100,Careiro - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,31459,1301159,Careiro da Várzea - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,86713,1301209,Coari - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,29691,1301308,Codajás - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,36121,1301407,Eirunepé - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20748,1301506,Envira - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,16409,1301605,Fonte Boa - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,17193,1301654,Guajará - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,57195,1301704,Humaitá - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,31172,1301803,Ipixuna - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,49718,1301852,Iranduba - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,104046,1301902,Itacoatiara - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,7777,1301951,Itamarati - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,9312,1302009,Itapiranga - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,1755,1302108,Japurá - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,15495,1302207,Juruá - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,13462,1302306,Jutaí - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,47685,1302405,Lábrea - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,99613,1302504,Manacapuru - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,33981,1302553,Manaquiri - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,2255903,1302603,Manaus - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,57405,1302702,Manicoré - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,18298,1302801,Maraã - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,66159,1302900,Maués - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,21710,1303007,Nhamundá - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,38665,1303106,Nova Olinda do Norte - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20395,1303205,Novo Airão - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,26443,1303304,Novo Aripuanã - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,116439,1303403,Parintins - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,19616,1303502,Pauini - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,38095,1303536,Presidente Figueiredo - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,34856,1303569,Rio Preto da Eva - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,26566,1303601,Santa Isabel do Rio Negro - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20889,1303700,Santo Antônio do Içá - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,47031,1303809,São Gabriel da Cachoeira - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,40837,1303908,São Paulo de Olivença - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,14678,1303957,São Sebastião do Uatumã - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,9289,1304005,Silves - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,68502,1304062,Tabatinga - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,16876,1304104,Tapauá - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,59250,1304203,Tefé - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,19038,1304237,Tonantins - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,13839,1304260,Uarini - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,16007,1304302,Urucará - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,24098,1304401,Urucurituba - AM,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,13561,1400027,Amajari - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,15249,1400050,Alto Alegre - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,436591,1400100,Boa Vista - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,12701,1400159,Bonfim - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,19257,1400175,Cantá - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,22635,1400209,Caracaraí - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,10595,1400233,Caroebe - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,12637,1400282,Iracema - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,18482,1400308,Mucajaí - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,11772,1400407,Normandia - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20108,1400456,Pacaraima - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,31387,1400472,Rorainópolis - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,8492,1400506,São João da Baliza - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,8232,1400605,São Luiz - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,11014,1400704,Uiramutã - RR,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,160439,1500107,Abaetetuba - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,7536,1500131,Abel Figueiredo - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,55744,1500206,Acará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,39910,1500305,Afuá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,27797,1500347,Água Azul do Norte - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,57390,1500404,Alenquer - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,34044,1500503,Almeirim - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,117320,1500602,Altamira - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,30091,1500701,Anajás - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,540410,1500800,Ananindeua - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,29312,1500859,Anapu - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,46937,1500909,Augusto Corrêa - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32200,1500958,Aurora do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,16421,1501006,Aveiro - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,31967,1501105,Bagre - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,49454,1501204,Baião - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,3239,1501253,Bannach - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,129333,1501303,Barcarena - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,1506420,1501402,Belém - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,17944,1501451,Belterra - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,64780,1501501,Benevides - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,17254,1501576,Bom Jesus do Tocantins - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,16769,1501600,Bonito - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,130122,1501709,Bragança - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,14883,1501725,Brasil Novo - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,7357,1501758,Brejo Grande do Araguaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,68597,1501782,Breu Branco - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,104280,1501808,Breves - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,29717,1501907,Bujaru - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,35307,1501956,Cachoeira do Piriá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,24355,1502004,Cachoeira do Arari - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,140814,1502103,Cametá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,39103,1502152,Canaã dos Carajás - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,69828,1502202,Capanema - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,54545,1502301,Capitão Poço - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,205667,1502400,Castanhal - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,24175,1502509,Chaves - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,12175,1502608,Colares - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,48115,1502707,Conceição do Araguaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,34236,1502756,Concórdia do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,14044,1502764,Cumaru do Norte - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,17764,1502772,Curionópolis - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,35530,1502806,Curralinho - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,14776,1502855,Curuá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,41093,1502905,Curuçá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,61206,1502939,Dom Eliseu - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,34069,1502954,Eldorado do Carajás - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,6949,1503002,Faro - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,20742,1503044,Floresta do Araguaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,26155,1503077,Garrafão do Norte - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,41678,1503093,Goianésia do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,34127,1503101,Gurupá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,39234,1503200,Igarapé-Açu - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,63367,1503309,Igarapé-Miri - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,12009,1503408,Inhangapi - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,67170,1503457,Ipixuna do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32639,1503507,Irituia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,101541,1503606,Itaituba - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,53439,1503705,Itupiranga - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,6952,1503754,Jacareacanga - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,60517,1503804,Jacundá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,59961,1503903,Juruti - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,29623,1504000,Limoeiro do Ajuru - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,30389,1504059,Mãe do Rio - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,8598,1504109,Magalhães Barata - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,287664,1504208,Marabá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,29559,1504307,Maracanã - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,28563,1504406,Marapanim - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,135812,1504422,Marituba - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32347,1504455,Medicilândia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,28121,1504505,Melgaço - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,31917,1504604,Mocajuba - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,84251,1504703,Moju - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,16282,1504752,Mojuí dos Campos - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,58289,1504802,Monte Alegre - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,41454,1504901,Muaná - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,21519,1504950,Nova Esperança do Piriá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,17027,1504976,Nova Ipixuna - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,15646,1505007,Nova Timboteua - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,25769,1505031,Novo Progresso - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,78488,1505064,Novo Repartimento - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,52473,1505106,Óbidos - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,33182,1505205,Oeiras do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,74921,1505304,Oriximiná - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,18079,1505403,Ourém - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,33831,1505437,Ourilândia do Norte - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,49110,1505486,Pacajá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,7575,1505494,Palestina do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,115838,1505502,Paragominas - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,218787,1505536,Parauapebas - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,5339,1505551,Pau D'Arco - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,8084,1505601,Peixe-Boi - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,12976,1505635,Piçarra - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32325,1505650,Placas - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32007,1505700,Ponta de Pedras - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,63831,1505809,Portel - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,42456,1505908,Porto de Moz - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,29827,1506005,Prainha - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,10889,1506104,Primavera - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,13794,1506112,Quatipuru - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,86326,1506138,Redenção - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,18208,1506161,Rio Maria - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,53242,1506187,Rondon do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,52473,1506195,Rurópolis - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,41164,1506203,Salinópolis - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,24392,1506302,Salvaterra - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,21811,1506351,Santa Bárbara do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,10496,1506401,Santa Cruz do Arari - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,72856,1506500,Santa Izabel do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,19839,1506559,Santa Luzia do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,22244,1506583,Santa Maria das Barreiras - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,25127,1506609,Santa Maria do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,75995,1506708,Santana do Araguaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,308339,1506807,Santarém - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,6796,1506906,Santarém Novo - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32346,1507003,Santo Antônio do Tauá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,18207,1507102,São Caetano de Odivelas - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,25945,1507151,São Domingos do Araguaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,32285,1507201,São Domingos do Capim - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,135732,1507300,São Félix do Xingu - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,15978,1507409,São Francisco do Pará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,24566,1507458,São Geraldo do Araguaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,6294,1507466,São João da Ponta - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,23440,1507474,São João de Pirabas - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,14105,1507508,São João do Araguaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,60268,1507607,São Miguel do Guamá - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,27302,1507706,São Sebastião da Boa Vista - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,6088,1507755,Sapucaia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,11305,1507805,Senador José Porfírio - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,25752,1507904,Soure - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,111554,1507953,Tailândia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,11971,1507961,Terra Alta - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,19063,1507979,Terra Santa - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,64604,1508001,Tomé-Açu - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,31549,1508035,Tracuateua - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,19344,1508050,Trairão - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,40661,1508084,Tucumã - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,116605,1508100,Tucuruí - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,62286,1508126,Ulianópolis - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,45395,1508159,Uruará - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,54650,1508209,Vigia - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,62093,1508308,Viseu - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,15421,1508357,Vitória do Xingu - PA,2021,2021,9324,População residente estimada
6,Município,45,Pessoas,45416,1508407,Xinguara - PA,2021,2021,9324,População residente estimada
