NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,45,Pessoas,23024,1200450,Senador Guiomard - AC,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,45848,1200500,Sena Madureira - AC,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,42567,1200609,Tarauacá - AC,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,19323,1200708,Xapuri - AC,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18504,1200807,Porto Acre - AC,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16041,1300029,Alvarães - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,11536,1300060,Amaturá - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,13614,1300086,Anamã - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21010,1300102,Anori - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21973,1300144,Apuí - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,19921,1300201,Atalaia do Norte - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,39565,1300300,Autazes - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,27502,1300409,Barcelos - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,32041,1300508,Barreirinha - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,42984,1300607,Benjamin Constant - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,19679,1300631,Beruri - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,19207,1300680,Boa Vista do Ramos - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,34308,1300706,Boca do Acre - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,41161,1300805,Borba - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,13081,1300839,Caapiranga - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,15629,1300904,Canutama - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,28294,1301001,Carauari - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,37869,1301100,Careiro - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,30225,1301159,Careiro da Várzea - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,85097,1301209,Coari - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,28637,1301308,Codajás - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,35273,1301407,Eirunepé - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,20033,1301506,Envira - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,17609,1301605,Fonte Boa - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16678,1301654,Guajará - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,55080,1301704,Humaitá - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,29689,1301803,Ipixuna - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,48296,1301852,Iranduba - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,101337,1301902,Itacoatiara - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,7851,1301951,Itamarati - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,9148,1302009,Itapiranga - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,2755,1302108,Japurá - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,14712,1302207,Juruá - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,14317,1302306,Jutaí - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,46069,1302405,Lábrea - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,97377,1302504,Manacapuru - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,32105,1302553,Manaquiri - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,2182763,1302603,Manaus - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,55751,1302702,Manicoré - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18224,1302801,Maraã - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,63905,1302900,Maués - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21173,1303007,Nhamundá - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,37378,1303106,Nova Olinda do Norte - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,19454,1303205,Novo Airão - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,25644,1303304,Novo Aripuanã - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,114273,1303403,Parintins - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,19426,1303502,Pauini - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,36279,1303536,Presidente Figueiredo - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,33347,1303569,Rio Preto da Eva - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,25156,1303601,Santa Isabel do Rio Negro - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21602,1303700,Santo Antônio do Içá - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,45564,1303809,São Gabriel da Cachoeira - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,39299,1303908,São Paulo de Olivença - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,14020,1303957,São Sebastião do Uatumã - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,9171,1304005,Silves - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,65844,1304062,Tabatinga - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,17156,1304104,Tapauá - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,59849,1304203,Tefé - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18755,1304237,Tonantins - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,13540,1304260,Uarini - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16256,1304302,Urucará - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,23065,1304401,Urucurituba - AM,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,12796,1400027,Amajari - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,15510,1400050,Alto Alegre - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,399213,1400100,Boa Vista - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,12409,1400159,Bonfim - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18335,1400175,Cantá - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21926,1400209,Caracaraí - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,10169,1400233,Caroebe - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,11950,1400282,Iracema - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,17853,1400308,Mucajaí - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,11290,1400407,Normandia - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,17401,1400456,Pacaraima - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,30163,1400472,Rorainópolis - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,8201,1400506,São João da Baliza - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,7986,1400605,São Luiz - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,10559,1400704,Uiramutã - RR,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,157698,1500107,Abaetetuba - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,7434,1500131,Abel Figueiredo - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,55591,1500206,Acará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,39218,1500305,Afuá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,27430,1500347,Água Azul do Norte - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,56789,1500404,Alenquer - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,34109,1500503,Almeirim - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,114594,1500602,Altamira - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,29277,1500701,Anajás - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,530598,1500800,Ananindeua - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,27890,1500859,Anapu - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,45998,1500909,Augusto Corrêa - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,31338,1500958,Aurora do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16388,1501006,Aveiro - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,30673,1501105,Bagre - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,47446,1501204,Baião - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,3286,1501253,Bannach - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,124680,1501303,Barcarena - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,1492745,1501402,Belém - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,17732,1501451,Belterra - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,62737,1501501,Benevides - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16981,1501576,Bom Jesus do Tocantins - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16286,1501600,Bonito - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,127686,1501709,Bragança - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,15086,1501725,Brasil Novo - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,7380,1501758,Brejo Grande do Araguaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,66046,1501782,Breu Branco - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,102701,1501808,Breves - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,29132,1501907,Bujaru - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,33900,1501956,Cachoeira do Piriá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,23767,1502004,Cachoeira do Arari - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,137890,1502103,Cametá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,37085,1502152,Canaã dos Carajás - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,69027,1502202,Capanema - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,54303,1502301,Capitão Poço - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,200793,1502400,Castanhal - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,23717,1502509,Chaves - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,12085,1502608,Colares - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,47864,1502707,Conceição do Araguaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,33318,1502756,Concórdia do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,13473,1502764,Cumaru do Norte - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,17929,1502772,Curionópolis - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,34448,1502806,Curralinho - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,14393,1502855,Curuá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,40066,1502905,Curuçá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,59719,1502939,Dom Eliseu - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,33808,1502954,Eldorado do Carajás - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,7194,1503002,Faro - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,20304,1503044,Floresta do Araguaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,26066,1503077,Garrafão do Norte - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,40475,1503093,Goianésia do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,33376,1503101,Gurupá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,38807,1503200,Igarapé-Açu - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,62698,1503309,Igarapé-Miri - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,11711,1503408,Inhangapi - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,64053,1503457,Ipixuna do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,32550,1503507,Irituia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,101247,1503606,Itaituba - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,53269,1503705,Itupiranga - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,8239,1503754,Jacareacanga - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,59155,1503804,Jacundá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,57943,1503903,Juruti - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,28935,1504000,Limoeiro do Ajuru - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,30077,1504059,Mãe do Rio - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,8548,1504109,Magalhães Barata - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,279349,1504208,Marabá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,29473,1504307,Maracanã - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,28336,1504406,Marapanim - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,131521,1504422,Marituba - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,31597,1504455,Medicilândia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,27654,1504505,Melgaço - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,31136,1504604,Mocajuba - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,82094,1504703,Moju - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16084,1504752,Mojuí dos Campos - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,58032,1504802,Monte Alegre - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,40349,1504901,Muaná - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21368,1504950,Nova Esperança do Piriá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,16678,1504976,Nova Ipixuna - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,15363,1505007,Nova Timboteua - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,25762,1505031,Novo Progresso - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,75919,1505064,Novo Repartimento - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,52137,1505106,Óbidos - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,32512,1505205,Oeiras do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,73096,1505304,Oriximiná - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,17842,1505403,Ourém - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,32832,1505437,Ourilândia do Norte - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,47706,1505486,Pacajá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,7589,1505494,Palestina do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,113145,1505502,Paragominas - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,208273,1505536,Parauapebas - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,5483,1505551,Pau D'Arco - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,8077,1505601,Peixe-Boi - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,12981,1505635,Piçarra - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,30982,1505650,Placas - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,31082,1505700,Ponta de Pedras - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,62043,1505809,Portel - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,41135,1505908,Porto de Moz - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,29866,1506005,Prainha - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,10825,1506104,Primavera - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,13608,1506112,Quatipuru - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,84787,1506138,Redenção - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18193,1506161,Rio Maria - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,52357,1506187,Rondon do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,50510,1506195,Rurópolis - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,40675,1506203,Salinópolis - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,23752,1506302,Salvaterra - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21079,1506351,Santa Bárbara do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,10128,1506401,Santa Cruz do Arari - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,70801,1506500,Santa Izabel do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,19848,1506559,Santa Luzia do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,21449,1506583,Santa Maria das Barreiras - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,24861,1506609,Santa Maria do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,72817,1506708,Santana do Araguaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,304589,1506807,Santarém - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,6709,1506906,Santarém Novo - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,31482,1507003,Santo Antônio do Tauá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18050,1507102,São Caetano de Odivelas - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,25557,1507151,São Domingos do Araguaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,31989,1507201,São Domingos do Capim - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,128481,1507300,São Félix do Xingu - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,15882,1507409,São Francisco do Pará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,24847,1507458,São Geraldo do Araguaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,6139,1507466,São João da Ponta - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,23045,1507474,São João de Pirabas - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,13996,1507508,São João do Araguaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,58986,1507607,São Miguel do Guamá - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,26640,1507706,São Sebastião da Boa Vista - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,5930,1507755,Sapucaia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,11658,1507805,Senador José Porfírio - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,25374,1507904,Soure - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,106339,1507953,Tailândia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,11720,1507961,Terra Alta - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18769,1507979,Terra Santa - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,63447,1508001,Tomé-Açu - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,30959,1508035,Tracuateua - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,18989,1508050,Trairão - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,39602,1508084,Tucumã - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,113659,1508100,Tucuruí - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,59210,1508126,Ulianópolis - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,45476,1508159,Uruará - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,53686,1508209,Vigia - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,61403,1508308,Viseu - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,15134,1508357,Vitória do Xingu - PA,2019,2019,9324,População residente estimada
6,Município,45,Pessoas,44751,1508407,Xinguara - PA,2019,2019,9324,População residente estimada
