NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Ano (Código),Ano,Variável (Código),Variável,Situação do domicílio (Código),Situação do domicílio,Sexo do responsável pelo domicílio (Código),Sexo do responsável pelo domicílio
6,Município,45,Pessoas,29064,3159605,Santa Rita do Sapucaí - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,2872,3159704,Santa Rosa da Serra - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,16793,3159803,Santa Vitória - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,15432,3159902,Santo Antônio do Amparo - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3467,3160009,Santo Antônio do Aventureiro - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4544,3160108,Santo Antônio do Grama - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4717,3160207,Santo Antônio do Itambé - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,11165,3160306,Santo Antônio do Jacinto - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,20353,3160405,Santo Antônio do Monte - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,1750,3160504,Santo Antônio do Rio Abaixo - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3677,3160603,Santo Hipólito - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,45602,3160702,Santos Dumont - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3009,3160801,São Bento Abade - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3218,3160900,São Brás do Suaçuí - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,17971,3161007,São Domingos do Prata - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,55118,3161106,São Francisco - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6213,3161205,São Francisco de Paula - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5150,3161304,São Francisco de Sales - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5516,3161403,São Francisco do Glória - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,7366,3161502,São Geraldo - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4995,3161601,São Geraldo da Piedade - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,8678,3161700,São Gonçalo do Abaeté - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,7862,3161809,São Gonçalo do Pará - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,8509,3161908,São Gonçalo do Rio Abaixo - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,20574,3162005,São Gonçalo do Sapucaí - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,22365,3162104,São Gotardo - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5264,3162203,São João Batista do Glória - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,2621,3162302,São João da Mata - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,23986,3162401,São João da Ponte - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,74827,3162500,São João del Rei - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,7689,3162559,São João do Manhuaçu - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4293,3162575,São João do Manteninha - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,8317,3162609,São João do Oriente - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,27774,3162708,São João do Paraíso - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,15130,3162807,São João Evangelista - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,23271,3162906,São João Nepomuceno - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,12148,3162955,São José da Lapa - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3515,3163003,São José da Safira - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,2950,3163102,São José da Varginha - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3358,3163201,São José do Alegre - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3976,3163300,São José do Divino - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6035,3163409,São José do Goiabal - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,9766,3163508,São José do Jacuri - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,2226,3163607,São José do Mantimento - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,33501,3163706,São Lourenço - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6523,3163805,São Miguel do Anta - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5008,3163904,São Pedro da União - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,9552,3164001,São Pedro dos Ferros - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,7709,3164100,São Pedro do Suaçuí - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6854,3164209,São Romão - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6107,3164308,São Roque de Minas - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4214,3164407,São Sebastião da Bela Vista - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,12039,3164506,São Sebastião do Maranhão - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4727,3164605,São Sebastião do Oeste - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,53346,3164704,São Sebastião do Paraíso - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,1598,3164803,São Sebastião do Rio Preto - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,1927,3164902,São Sebastião do Rio Verde - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,9745,3165008,São Tiago - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6525,3165107,São Tomás de Aquino - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5496,3165206,São Tomé das Letras - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5748,3165305,São Vicente de Minas - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4929,3165404,Sapucaí-Mirim - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4273,3165503,Sardoá - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4827,3165578,Senador Amaral - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,1924,3165602,Senador Cortes - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6361,3165701,Senador Firmino - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,1980,3165800,Senador José Bento - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5282,3165909,Senador Modestino Gonçalves - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4944,3166006,Senhora de Oliveira - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,3747,3166105,Senhora do Porto - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,9781,3166204,Senhora dos Remédios - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6447,3166303,Sericita - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,1727,3166402,Seritinga - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4008,3166501,Serra Azul de Minas - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,823,3166600,Serra da Saudade - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,8758,3166709,Serra dos Aimorés - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,9896,3166808,Serra do Salitre - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,7289,3166907,Serrania - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,2084,3167004,Serranos - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,20226,3167103,Serro - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,166528,3167202,Sete Lagoas - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,2004,3167301,Silveirânia - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5633,3167400,Silvianópolis - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,2252,3167509,Simão Pereira - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,16579,3167608,Simonésia - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,6400,3167707,Sobrália - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,5167,3167806,Soledade de Minas - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,4444,3167905,Tabuleiro - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
6,Município,45,Pessoas,25654,3168002,Taiobeiras - MG,1996,1996,247,População residente em domicílios particulares permanentes,0,Total,0,Total
