NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Ano (Código),Ano,Variável (Código),Variável
6,Município,45,Pessoas,25578,1100015,Alta Floresta D'Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,104401,1100023,Ariquemes - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,6355,1100031,Cabixi - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,87226,1100049,Cacoal - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,17986,1100056,Cerejeiras - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,18817,1100064,Colorado do Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,8842,1100072,Corumbiara - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,16651,1100080,Costa Marques - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,32385,1100098,Espigão D'Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,46632,1100106,Guajará-Mirim - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,55738,1100114,Jaru - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,130419,1100122,Ji-Paraná - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,37167,1100130,Machadinho D'Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,21592,1100148,Nova Brasilândia D'Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,39924,1100155,Ouro Preto do Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,37512,1100189,Pimenta Bueno - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,502748,1100205,Porto Velho - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,22557,1100254,Presidente Médici - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,3750,1100262,Rio Crespo - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,56242,1100288,Rolim de Moura - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,8532,1100296,Santa Luzia D'Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,91801,1100304,Vilhena - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,23933,1100320,São Miguel do Guaporé - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,27600,1100338,Nova Mamoré - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,17063,1100346,Alvorada D'Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,13940,1100379,Alto Alegre dos Parecis - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,20210,1100403,Alto Paraíso - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,37838,1100452,Buritis - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10276,1100502,Novo Horizonte do Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,6367,1100601,Cacaulândia - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,14220,1100700,Campo Novo de Rondônia - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,24155,1100809,Candeias do Jamari - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,3617,1100908,Castanheiras - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10129,1100924,Chupinguaia - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,20974,1100940,Cujubim - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10127,1101005,Governador Jorge Teixeira - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,9995,1101104,Itapuã do Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10823,1101203,Ministro Andreazza - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,12360,1101302,Mirante da Serra - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,15873,1101401,Monte Negro - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,7824,1101435,Nova União - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,5697,1101450,Parecis - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,2424,1101468,Pimenteiras do Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,3501,1101476,Primavera de Rondônia - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,6103,1101484,São Felipe D'Oeste - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,19002,1101492,São Francisco do Guaporé - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,12581,1101500,Seringueiras - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,5003,1101559,Teixeirópolis - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,11347,1101609,Theobroma - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,13293,1101708,Urupá - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10843,1101757,Vale do Anari - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,8231,1101807,Vale do Paraíso - RO,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,13869,1200013,Acrelândia - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,6738,1200054,Assis Brasil - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,23849,1200104,Brasiléia - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,9339,1200138,Bujari - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10498,1200179,Capixaba - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,81519,1200203,Cruzeiro do Sul - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,16731,1200252,Epitaciolândia - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,32385,1200302,Feijó - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,7509,1200328,Jordão - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,17173,1200336,Mâncio Lima - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,8641,1200344,Manoel Urbano - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,16895,1200351,Marechal Thaumaturgo - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,18159,1200385,Plácido de Castro - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10759,1200393,Porto Walter - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,370550,1200401,Rio Branco - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,16974,1200427,Rodrigues Alves - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,5809,1200435,Santa Rosa do Purus - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,21182,1200450,Senador Guiomard - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,41750,1200500,Sena Madureira - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,38819,1200609,Tarauacá - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,17608,1200708,Xapuri - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,16757,1200807,Porto Acre - AC,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,15545,1300029,Alvarães - AM,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,10847,1300060,Amaturá - AM,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,12320,1300086,Anamã - AM,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,19292,1300102,Anori - AM,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,20648,1300144,Apuí - AM,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,18133,1300201,Atalaia do Norte - AM,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,37033,1300300,Autazes - AM,2015,2015,9324,População residente estimada
6,Município,45,Pessoas,27433,1300409,Barcelos - AM,2015,2015,9324,População residente estimada
