NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Ano (Código),Ano,Variável (Código),Variável
6,Município,45,Pessoas,27587,1301803,Ipixuna - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,46703,1301852,Iranduba - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,98503,1301902,Itacoatiara - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,8153,1301951,Itamarati - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,9040,1302009,Itapiranga - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,4660,1302108,Japurá - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,13581,1302207,Juruá - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,16200,1302306,Jutaí - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,44071,1302405,Lábrea - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,95330,1302504,Manacapuru - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29327,1302553,Manaquiri - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,2094391,1302603,Manaus - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,53890,1302702,Manicoré - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,18477,1302801,Maraã - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,61110,1302900,Maués - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,20633,1303007,Nhamundá - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,35800,1303106,Nova Olinda do Norte - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,18133,1303205,Novo Airão - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,24718,1303304,Novo Aripuanã - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,112716,1303403,Parintins - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,19488,1303502,Pauini - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,33703,1303536,Presidente Figueiredo - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,31274,1303569,Rio Preto da Eva - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,23092,1303601,Santa Isabel do Rio Negro - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,23378,1303700,Santo Antônio do Içá - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,43831,1303809,São Gabriel da Cachoeira - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,37300,1303908,São Paulo de Olivença - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,13105,1303957,São Sebastião do Uatumã - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,9147,1304005,Silves - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,62346,1304062,Tabatinga - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,18039,1304104,Tapauá - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,62230,1304203,Tefé - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,18632,1304237,Tonantins - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,13276,1304260,Uarini - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,17065,1304302,Urucará - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,21650,1304401,Urucurituba - AM,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,11285,1400027,Amajari - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,16053,1400050,Alto Alegre - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,326419,1400100,Boa Vista - RR,2016,2016,9324,População residente estimada
