NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,45,Pessoas,7766,1302009,Itapiranga - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,10181,1302108,Japurá - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,6908,1302207,Juruá - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,24101,1302306,Jutaí - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,28094,1302405,Lábrea - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,77171,1302504,Manacapuru - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,13130,1302553,Manaquiri - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,1488805,1302603,Manaus - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,38076,1302702,Manicoré - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,18182,1302801,Maraã - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,42043,1302900,Maués - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15798,1303007,Nhamundá - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25992,1303106,Nova Olinda do Norte - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,8731,1303205,Novo Airão - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,18273,1303304,Novo Aripuanã - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,96750,1303403,Parintins - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,17104,1303502,Pauini - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19562,1303536,Presidente Figueiredo - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19910,1303569,Rio Preto da Eva - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,9538,1303601,Santa Isabel do Rio Negro - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,30527,1303700,Santo Antônio do Içá - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,31379,1303809,São Gabriel da Cachoeira - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25110,1303908,São Paulo de Olivença - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,7711,1303957,São Sebastião do Uatumã - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,8223,1304005,Silves - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,40022,1304062,Tabatinga - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19587,1304104,Tapauá - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,66664,1304203,Tefé - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,16665,1304237,Tonantins - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11274,1304260,Uarini - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19854,1304302,Urucará - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11126,1304401,Urucurituba - AM,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5560,1400027,Amajari - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19316,1400050,Alto Alegre - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,214541,1400100,Boa Vista - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,10434,1400159,Bonfim - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,9213,1400175,Cantá - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15448,1400209,Caracaraí - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5752,1400233,Caroebe - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5211,1400282,Iracema - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11382,1400308,Mucajaí - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5868,1400407,Normandia - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,7401,1400456,Pacaraima - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19819,1400472,Rorainópolis - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5206,1400506,São João da Baliza - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5707,1400605,São Luiz - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,6013,1400704,Uiramutã - RR,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,123184,1500107,Abaetetuba - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,6291,1500131,Abel Figueiredo - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,55270,1500206,Acará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,31503,1500305,Afuá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25291,1500347,Água Azul do Norte - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,41190,1500404,Alenquer - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,34065,1500503,Almeirim - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,79776,1500602,Altamira - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19172,1500701,Anajás - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,423325,1500800,Ananindeua - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,8558,1500859,Anapu - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,33577,1500909,Augusto Corrêa - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21278,1500958,Aurora do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,16495,1501006,Aveiro - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,13679,1501105,Bagre - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21339,1501204,Baião - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,3656,1501253,Bannach - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,66913,1501303,Barcarena - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,1322683,1501402,Belém - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15467,1501451,Belterra - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,38458,1501501,Benevides - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,13426,1501576,Bom Jesus do Tocantins - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,10084,1501600,Bonito - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,96618,1501709,Bragança - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,18387,1501725,Brasil Novo - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,7686,1501758,Brejo Grande do Araguaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,36376,1501782,Breu Branco - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,81845,1501808,Breves - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,22487,1501907,Bujaru - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,16952,1501956,Cachoeira do Piriá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,16317,1502004,Cachoeira do Arari - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,100241,1502103,Cametá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11761,1502152,Canaã dos Carajás - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,58372,1502202,Capanema - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,50677,1502301,Capitão Poço - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,141318,1502400,Castanhal - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,17339,1502509,Chaves - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11115,1502608,Colares - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,43668,1502707,Conceição do Araguaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,22157,1502756,Concórdia do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,6043,1502764,Cumaru do Norte - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,17863,1502772,Curionópolis - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21028,1502806,Curralinho - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,9429,1502855,Curuá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,27351,1502905,Curuçá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,42720,1502939,Dom Eliseu - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,33424,1502954,Eldorado do Carajás - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11462,1503002,Faro - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,14585,1503044,Floresta do Araguaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25010,1503077,Garrafão do Norte - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25135,1503093,Goianésia do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,23967,1503101,Gurupá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,33472,1503200,Igarapé-Açu - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,54868,1503309,Igarapé-Miri - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,7894,1503408,Inhangapi - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,28473,1503457,Ipixuna do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,30393,1503507,Irituia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,95252,1503606,Itaituba - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,54088,1503705,Itupiranga - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,27058,1503754,Jacareacanga - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,42773,1503804,Jacundá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,32868,1503903,Juruti - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,20214,1504000,Limoeiro do Ajuru - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,24562,1504059,Mãe do Rio - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,7769,1504109,Magalhães Barata - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,177352,1504208,Marabá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,27991,1504307,Maracanã - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25692,1504406,Marapanim - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,82095,1504422,Marituba - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21735,1504455,Medicilândia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,22437,1504505,Melgaço - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,20972,1504604,Mocajuba - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,55583,1504703,Moju - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,...,1504752,Mojuí dos Campos - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,62041,1504802,Monte Alegre - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,26119,1504901,Muaná - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21469,1504950,Nova Esperança do Piriá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,12573,1504976,Nova Ipixuna - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11822,1505007,Nova Timboteua - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,29018,1505031,Novo Progresso - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,44610,1505064,Novo Repartimento - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,47370,1505106,Óbidos - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,24194,1505205,Oeiras do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,49945,1505304,Oriximiná - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,14741,1505403,Ourém - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19637,1505437,Ourilândia do Norte - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,29540,1505486,Pacajá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,7968,1505494,Palestina do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,79988,1505502,Paragominas - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,78303,1505536,Parauapebas - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,7641,1505551,Pau D'Arco - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,8137,1505601,Peixe-Boi - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,13160,1505635,Piçarra - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,14026,1505650,Placas - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19156,1505700,Ponta de Pedras - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,39851,1505809,Portel - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25351,1505908,Porto de Moz - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,29729,1506005,Prainha - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,10087,1506104,Primavera - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11270,1506112,Quatipuru - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,65766,1506138,Redenção - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15596,1506161,Rio Maria - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,41703,1506187,Rondon do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,25752,1506195,Rurópolis - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,35717,1506203,Salinópolis - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15797,1506302,Salvaterra - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11929,1506351,Santa Bárbara do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5356,1506401,Santa Cruz do Arari - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,45310,1506500,Santa Izabel do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,19519,1506559,Santa Luzia do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,11739,1506583,Santa Maria das Barreiras - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21461,1506609,Santa Maria do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,34436,1506708,Santana do Araguaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,266391,1506807,Santarém - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,5633,1506906,Santarém Novo - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,20405,1507003,Santo Antônio do Tauá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15314,1507102,São Caetano de Odivelas - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21208,1507151,São Domingos do Araguaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,28779,1507201,São Domingos do Capim - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,36668,1507300,São Félix do Xingu - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,14798,1507409,São Francisco do Pará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,27531,1507458,São Geraldo do Araguaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,4001,1507466,São João da Ponta - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,17742,1507474,São João de Pirabas - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,13659,1507508,São João do Araguaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,43140,1507607,São Miguel do Guamá - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,18240,1507706,São Sebastião da Boa Vista - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,3499,1507755,Sapucaia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,14173,1507805,Senador José Porfírio - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,20479,1507904,Soure - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,42796,1507953,Tailândia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,8889,1507961,Terra Alta - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15390,1507979,Terra Santa - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,48508,1508001,Tomé-Açu - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,23980,1508035,Tracuateua - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,15138,1508050,Trairão - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,24033,1508084,Tucumã - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,77728,1508100,Tucuruí - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,21740,1508126,Ulianópolis - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,49380,1508159,Uruará - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,40756,1508209,Vigia - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,51806,1508308,Viseu - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,10876,1508357,Vitória do Xingu - PA,2002,2002,9324,População residente estimada
6,Município,45,Pessoas,33622,1508407,Xinguara - PA,2002,2002,9324,População residente estimada
